"store_id","address","town","state","last_seen","latitude","longitude","created","latest_price","latest_price_checked"
"10119","3313 Monroe Hwy","Pineville","LA","Thu Aug 01 2024 16:38:21 GMT+0000 (Coordinated Universal Time)","31.362","-92.4138","Mon Jul 15 2024 03:14:09 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:21:27 GMT+0000 (Coordinated Universal Time)"
"10120","7915 N Davis Hwy","Pensacola","FL","Thu Aug 01 2024 16:38:20 GMT+0000 (Coordinated Universal Time)","30.5077","-87.2221","Thu Jul 25 2024 19:47:16 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:21:28 GMT+0000 (Coordinated Universal Time)"
"10121","205 Main St","Savannah","TN","Thu Aug 01 2024 16:38:21 GMT+0000 (Coordinated Universal Time)","35.2242","-88.2461","Mon Jul 15 2024 03:23:59 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:21:28 GMT+0000 (Coordinated Universal Time)"
"10123","7392 Alameda Avenue","El Paso","TX","Thu Aug 01 2024 16:38:21 GMT+0000 (Coordinated Universal Time)","31.7417","-106.378","Mon Jul 15 2024 02:36:25 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:28 GMT+0000 (Coordinated Universal Time)"
"10124","3835 S Washington Ave","Titusville","FL","Thu Aug 01 2024 16:38:21 GMT+0000 (Coordinated Universal Time)","28.5685","-80.7978","Mon Jul 15 2024 03:41:11 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:28 GMT+0000 (Coordinated Universal Time)"
"10125","2114 New Slaughter","Austin","TX","Thu Aug 01 2024 16:38:22 GMT+0000 (Coordinated Universal Time)","30.1743","-97.8266","Mon Jul 15 2024 02:58:23 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:21:28 GMT+0000 (Coordinated Universal Time)"
"10126","909 W Davis","Conroe","TX","Thu Aug 01 2024 16:38:22 GMT+0000 (Coordinated Universal Time)","30.3131","-95.4685","Mon Jul 15 2024 03:06:00 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:21:29 GMT+0000 (Coordinated Universal Time)"
"10128","501 Big Thompson Ave","Estes Park","CO","Thu Aug 01 2024 16:38:22 GMT+0000 (Coordinated Universal Time)","40.3787","-105.517","Mon Jul 15 2024 02:38:50 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:21:29 GMT+0000 (Coordinated Universal Time)"
"10129","245 N Soto St","Los Angeles","CA","Thu Aug 01 2024 16:38:22 GMT+0000 (Coordinated Universal Time)","34.0463","-118.209","Mon Jul 15 2024 02:11:11 GMT+0000 (Coordinated Universal Time)","7.49","Fri Jul 26 2024 01:21:29 GMT+0000 (Coordinated Universal Time)"
"1013","3091 N Federal Hwy","Pompano Beach","FL","Thu Jul 25 2024 17:35:58 GMT+0000 (Coordinated Universal Time)","26.2689","-80.0989","Mon Jul 15 2024 03:42:39 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:21:29 GMT+0000 (Coordinated Universal Time)"
"10130","460 Rt 46 E","Fairfield","NJ","Thu Aug 01 2024 16:38:22 GMT+0000 (Coordinated Universal Time)","40.8843","-74.2854","Mon Jul 15 2024 03:51:02 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:21:29 GMT+0000 (Coordinated Universal Time)"
"10131","2950 Holcomb Bridge Rd","Alpharetta","GA","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","33.9896","-84.2743","Mon Jul 15 2024 03:33:28 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:30 GMT+0000 (Coordinated Universal Time)"
"10132","5620 Montana Avenue","El Paso","TX","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","31.7832","-106.421","Mon Jul 15 2024 02:36:25 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:30 GMT+0000 (Coordinated Universal Time)"
"10133","25700 Detroit Rd","Westlake","OH","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","41.4705","-81.9039","Mon Jul 15 2024 03:39:16 GMT+0000 (Coordinated Universal Time)","5.75","Fri Jul 26 2024 01:21:30 GMT+0000 (Coordinated Universal Time)"
"10134","1011 Westloop Pl","Manhattan","KS","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","39.1903","-96.6105","Mon Jul 15 2024 03:02:36 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:21:30 GMT+0000 (Coordinated Universal Time)"
"10135","2500 Denison Ave","Cleveland","OH","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","41.451","-81.7024","Mon Jul 15 2024 03:39:15 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:21:31 GMT+0000 (Coordinated Universal Time)"
"10136","2083 State Hwy Rt 208 S","Montgomery","NY","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","41.5137","-74.2081","Mon Jul 15 2024 03:51:04 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:21:31 GMT+0000 (Coordinated Universal Time)"
"10137","2570 W Redbird Ln","Dallas","TX","Thu Aug 01 2024 16:38:23 GMT+0000 (Coordinated Universal Time)","32.6707","-96.8606","Mon Jul 15 2024 03:02:18 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:21:31 GMT+0000 (Coordinated Universal Time)"
"10138","8060 S Orange Ave","Orlando","FL","Thu Aug 01 2024 16:38:24 GMT+0000 (Coordinated Universal Time)","28.4526","-81.3648","Mon Jul 15 2024 03:39:24 GMT+0000 (Coordinated Universal Time)","6.29","Fri Jul 26 2024 01:21:31 GMT+0000 (Coordinated Universal Time)"
"10139","282 Winthrop St","Taunton","MA","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","41.8888","-71.1195","Mon Jul 15 2024 03:53:03 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:21:31 GMT+0000 (Coordinated Universal Time)"
"1014","3805 Midway Dr","San Diego","CA","Thu Jul 25 2024 17:36:00 GMT+0000 (Coordinated Universal Time)","32.7537","-117.218","Mon Jul 15 2024 02:13:07 GMT+0000 (Coordinated Universal Time)","6.29","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10140","5401 Altamira Dr","Orlando","FL","Thu Aug 01 2024 16:38:24 GMT+0000 (Coordinated Universal Time)","28.4693","-81.4511","Mon Jul 15 2024 03:39:24 GMT+0000 (Coordinated Universal Time)","6.39","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10141","6710 W Peoria Ave","Peoria","AZ","Thu Aug 01 2024 16:38:24 GMT+0000 (Coordinated Universal Time)","33.5837","-112.203","Mon Jul 15 2024 02:23:22 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10142","1480 Old Bridge Rd","Woodbridge","VA","Thu Aug 01 2024 16:38:25 GMT+0000 (Coordinated Universal Time)","38.6734","-77.2614","Thu Jul 25 2024 19:47:19 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10144","1905 S Stockton","Monahans","TX","Thu Aug 01 2024 16:38:25 GMT+0000 (Coordinated Universal Time)","31.5769","-102.892","Mon Jul 15 2024 02:44:59 GMT+0000 (Coordinated Universal Time)","5.7","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10145","7305 Airport Freeway","Richland Hills","TX","Thu Aug 01 2024 16:38:25 GMT+0000 (Coordinated Universal Time)","32.8024","-97.2204","Mon Jul 15 2024 03:00:25 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:21:32 GMT+0000 (Coordinated Universal Time)"
"10146","148 E Van Buren","Eureka Springs","AR","Thu Aug 01 2024 16:38:25 GMT+0000 (Coordinated Universal Time)","36.3913","-93.7379","Mon Jul 15 2024 03:11:03 GMT+0000 (Coordinated Universal Time)","5.39","Fri Jul 26 2024 01:21:33 GMT+0000 (Coordinated Universal Time)"
"10147","2495 N Main","Las Cruces","NM","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","32.3326","-106.783","Mon Jul 15 2024 02:35:44 GMT+0000 (Coordinated Universal Time)","5.95","Fri Jul 26 2024 01:21:33 GMT+0000 (Coordinated Universal Time)"
"10148","141 Wakelon St","Zebulon","NC","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","35.8335","-78.3172","Mon Jul 15 2024 03:45:44 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:21:33 GMT+0000 (Coordinated Universal Time)"
"10149","199 W Garfield","Aurora","OH","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","41.3168","-81.3523","Mon Jul 15 2024 03:40:08 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:21:33 GMT+0000 (Coordinated Universal Time)"
"10150","1821 Motel Dr","Merced","CA","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","37.2888","-120.455","Mon Jul 15 2024 02:06:56 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:21:33 GMT+0000 (Coordinated Universal Time)"
"10151","3450 Day Street","Montgomery","AL","Thu Aug 01 2024 16:38:26 GMT+0000 (Coordinated Universal Time)","32.3695","-86.345","Mon Jul 15 2024 03:28:19 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10156","735 Nw Wilkinson Blvd","Liberty","KY","Thu Aug 01 2024 16:38:27 GMT+0000 (Coordinated Universal Time)","37.3239","-84.9251","Mon Jul 15 2024 03:32:13 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10157","6401 Ringgold Road","East Ridge","TN","Thu Aug 01 2024 16:38:28 GMT+0000 (Coordinated Universal Time)","34.99","-85.21","Mon Jul 15 2024 03:31:27 GMT+0000 (Coordinated Universal Time)","5.09","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10158","3120 S 3rd","Memphis","TN","Thu Aug 01 2024 16:38:28 GMT+0000 (Coordinated Universal Time)","35.0637","-90.0587","Mon Jul 15 2024 03:19:40 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10159","100 Manatee St","Cape Carteret","NC","Thu Aug 01 2024 16:38:28 GMT+0000 (Coordinated Universal Time)","34.6888","-77.0683","Mon Jul 15 2024 03:47:24 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10160","27700 Santa Margarita Pky","Mission Viejo","CA","Thu Aug 01 2024 16:38:28 GMT+0000 (Coordinated Universal Time)","33.6528","-117.647","Mon Jul 15 2024 02:12:29 GMT+0000 (Coordinated Universal Time)","6.69","Fri Jul 26 2024 01:21:34 GMT+0000 (Coordinated Universal Time)"
"10161","3901 Cattlemen Rd","Sarasota","FL","Thu Aug 01 2024 16:38:28 GMT+0000 (Coordinated Universal Time)","27.2983","-82.4509","Mon Jul 15 2024 03:37:18 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10162","1100 Fillmore St","San Francisco","CA","Thu Aug 01 2024 16:38:29 GMT+0000 (Coordinated Universal Time)","37.7799","-122.432","Mon Jul 15 2024 04:30:53 GMT+0000 (Coordinated Universal Time)","6.99","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10163","20227 Ballinger Way Ne","Seattle","WA","Thu Aug 01 2024 16:38:29 GMT+0000 (Coordinated Universal Time)","47.7758","-122.312","Mon Jul 15 2024 02:03:52 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10164","9211 S Commercial","Chicago","IL","Thu Aug 01 2024 16:38:29 GMT+0000 (Coordinated Universal Time)","41.7278","-87.5509","Mon Jul 15 2024 03:25:50 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10165","6000 Sinclair Rd","Columbus","OH","Thu Aug 01 2024 16:38:30 GMT+0000 (Coordinated Universal Time)","40.0871","-82.9971","Mon Jul 15 2024 03:36:25 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10167","305 Barrett Pky","Kennesaw","GA","Thu Aug 01 2024 16:38:31 GMT+0000 (Coordinated Universal Time)","34.0136","-84.5607","Mon Jul 15 2024 03:32:43 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:35 GMT+0000 (Coordinated Universal Time)"
"10168","1902 A Whiskey Rd","Aiken","SC","Thu Aug 01 2024 16:38:30 GMT+0000 (Coordinated Universal Time)","33.5236","-81.7191","Mon Jul 15 2024 03:38:56 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:21:36 GMT+0000 (Coordinated Universal Time)"
"10169","876 Bald Hill Rd","Warwick","RI","Thu Aug 01 2024 16:38:30 GMT+0000 (Coordinated Universal Time)","41.7149","-71.4876","Mon Jul 15 2024 03:52:51 GMT+0000 (Coordinated Universal Time)","6.69","Fri Jul 26 2024 01:21:36 GMT+0000 (Coordinated Universal Time)"
"10170","Virginia Street Highway 3","Kilmarnock","VA","Thu Aug 01 2024 16:38:31 GMT+0000 (Coordinated Universal Time)","37.7195","-76.3837","Mon Jul 15 2024 03:48:33 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:36 GMT+0000 (Coordinated Universal Time)"
"10171","1103 N Bell","Cedar Park","TX","Thu Aug 01 2024 16:38:30 GMT+0000 (Coordinated Universal Time)","30.5213","-97.831","Thu Jul 25 2024 19:47:24 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:36 GMT+0000 (Coordinated Universal Time)"
"10172","1375 South Broadway Avenue","Boise","ID","Thu Aug 01 2024 16:38:30 GMT+0000 (Coordinated Universal Time)","43.5962","-116.194","Thu Jul 25 2024 19:47:24 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:36 GMT+0000 (Coordinated Universal Time)"
"10173","814 S 9th","Walla Walla","WA","Thu Aug 01 2024 16:38:31 GMT+0000 (Coordinated Universal Time)","46.055","-118.347","Mon Jul 15 2024 02:10:57 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"10174","11 Phillips Dr","Midfield","AL","Thu Aug 01 2024 16:38:31 GMT+0000 (Coordinated Universal Time)","33.4643","-86.9099","Thu Jul 25 2024 19:47:24 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"10179","5454 Mission St","San Francisco","CA","Thu Aug 01 2024 16:38:32 GMT+0000 (Coordinated Universal Time)","37.7131","-122.445","Mon Jul 15 2024 02:02:52 GMT+0000 (Coordinated Universal Time)","6.69","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"1018","1605 S Neil","Champaign","IL","Thu Jul 25 2024 17:36:06 GMT+0000 (Coordinated Universal Time)","40.0975","-88.2452","Thu Jul 25 2024 17:36:06 GMT+0000 (Coordinated Universal Time)","5.09","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"10180","601 Hwy 65 S","Dumas","AR","Thu Aug 01 2024 16:38:32 GMT+0000 (Coordinated Universal Time)","33.8798","-91.4822","Mon Jul 15 2024 03:16:40 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"10181","TURNER TPKE / I-44 (Travel Plaza)","Stroud","OK","Thu Aug 01 2024 16:38:32 GMT+0000 (Coordinated Universal Time)","35.752","-96.6889","Mon Jul 15 2024 03:02:28 GMT+0000 (Coordinated Universal Time)","5.39","Fri Jul 26 2024 01:21:37 GMT+0000 (Coordinated Universal Time)"
"10184","150 East Ryno Road","Coloma","MI","Thu Aug 01 2024 16:38:33 GMT+0000 (Coordinated Universal Time)","42.1786","-86.3036","Thu Jul 25 2024 19:47:25 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10187","10019 Adamo Dr","Tampa","FL","Thu Aug 01 2024 16:38:35 GMT+0000 (Coordinated Universal Time)","27.9438","-82.3365","Mon Jul 15 2024 04:41:24 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10189","2400 Pulaski Hwy","North East","MD","Thu Aug 01 2024 16:38:35 GMT+0000 (Coordinated Universal Time)","39.6079","-75.9472","Mon Jul 15 2024 03:49:27 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10190","4636 Main St","Shallotte","NC","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","33.9769","-78.381","Mon Jul 15 2024 03:45:39 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10191","6740 Waters Avenue","Savannah","GA","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","32.0069","-81.1004","Mon Jul 15 2024 03:40:30 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10192","5015 W Madison","Chicago","IL","Thu Aug 01 2024 16:38:35 GMT+0000 (Coordinated Universal Time)","41.8802","-87.7507","Mon Jul 15 2024 03:25:54 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:21:38 GMT+0000 (Coordinated Universal Time)"
"10194","3110 E College Ave","Ruskin","FL","Thu Aug 01 2024 16:38:35 GMT+0000 (Coordinated Universal Time)","27.7138","-82.3929","Mon Jul 15 2024 03:37:20 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"10195","56 Robinhood Dr","Etters","PA","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","40.1539","-76.8197","Mon Jul 15 2024 03:48:11 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"10196","510 Hwy 16 W","Carthage","MS","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","32.7312","-89.5402","Mon Jul 15 2024 03:21:05 GMT+0000 (Coordinated Universal Time)","5.09","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"10198","3570 Parkway","Pigeon Forge","TN","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","35.7844","-83.5534","Mon Jul 15 2024 03:34:54 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"10199","709 Crossings E","Peachtree City","GA","Thu Aug 01 2024 16:38:36 GMT+0000 (Coordinated Universal Time)","33.4101","-84.5668","Mon Jul 15 2024 03:32:41 GMT+0000 (Coordinated Universal Time)","4.69","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"1020","135 Andover St","Danvers","MA","Thu Jul 25 2024 17:36:09 GMT+0000 (Coordinated Universal Time)","42.5569","-70.9674","Mon Jul 15 2024 03:53:17 GMT+0000 (Coordinated Universal Time)","6.29","Fri Jul 26 2024 01:21:39 GMT+0000 (Coordinated Universal Time)"
"10200","267 Reservation Rd","Marina","CA","Thu Aug 01 2024 16:38:37 GMT+0000 (Coordinated Universal Time)","36.6856","-121.795","Thu Jul 25 2024 19:47:28 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"10201","1512 S 4th Street","Nashville","AR","Thu Aug 01 2024 16:38:37 GMT+0000 (Coordinated Universal Time)","33.9297","-93.8516","Mon Jul 15 2024 03:10:07 GMT+0000 (Coordinated Universal Time)","5.09","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"10204","4899 East Eight Mile Road","Warren","MI","Thu Aug 01 2024 16:38:38 GMT+0000 (Coordinated Universal Time)","42.4483","-83.0552","Mon Jul 15 2024 03:36:33 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"10206","1661 4th St S","St. Petersburg","FL","Thu Aug 01 2024 16:38:37 GMT+0000 (Coordinated Universal Time)","27.7539","-82.6388","Mon Jul 15 2024 03:36:41 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"10208","3330 Front St","Winnsboro","LA","Thu Aug 01 2024 16:38:37 GMT+0000 (Coordinated Universal Time)","32.1816","-91.7272","Mon Jul 15 2024 03:15:50 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"10209","501 Main Ave E","West Fargo","ND","Thu Aug 01 2024 16:38:38 GMT+0000 (Coordinated Universal Time)","46.8762","-96.8903","Mon Jul 15 2024 03:01:57 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:21:40 GMT+0000 (Coordinated Universal Time)"
"1021","4905 Monona Dr","Monona","WI","Thu Jul 25 2024 17:36:11 GMT+0000 (Coordinated Universal Time)","43.0668","-89.3265","Mon Jul 15 2024 03:22:14 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
"10212","905 Walnut Bottom Rd","Carlisle","PA","Thu Aug 01 2024 16:38:38 GMT+0000 (Coordinated Universal Time)","40.186","-77.2108","Mon Jul 15 2024 03:47:41 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
"10214","475 4th St","Williams","CA","Thu Aug 01 2024 16:38:39 GMT+0000 (Coordinated Universal Time)","39.1573","-122.146","Mon Jul 15 2024 02:03:31 GMT+0000 (Coordinated Universal Time)","6.99","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
"10215","3747 Nw 7th St","Miami","FL","Thu Aug 01 2024 16:38:40 GMT+0000 (Coordinated Universal Time)","25.7793","-80.2565","Mon Jul 15 2024 03:42:33 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
"10217","450 Hwy 105","Monument","CO","Thu Aug 01 2024 16:38:40 GMT+0000 (Coordinated Universal Time)","39.0948","-104.864","Mon Jul 15 2024 02:40:14 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
"10218","815 Eastland Dr","Jefferson City","MO","Thu Aug 01 2024 16:38:39 GMT+0000 (Coordinated Universal Time)","38.5495","-92.1496","Mon Jul 15 2024 03:15:17 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:21:41 GMT+0000 (Coordinated Universal Time)"
